One=0, Two=0, Three=0, Four=0 Generation=268 4 guns alive
One=3, Two=11, Three=7, Four=11 Generation=2985 1 gun alive
One=3, Two=11, Three=7, Four=12 Generation=3008 All guns dead
One=3, Two=11, Three=8, Four=0 Generation=365 4 guns alive
One=3, Two=11, Three=8, Four=1 Generation=5044 All guns dead
One=3, Two=11, Three=8, Four=2 Generation=2292 All guns dead
One=3, Two=11, Three=8, Four=3 Generation=2574 2 guns alive
One=3, Two=11, Three=8, Four=4 Generation=3665 All guns dead
One=3, Two=11, Three=8, Four=5 Generation=4104 2 guns alive
One=3, Two=11, Three=8, Four=6 Generation=2227 All guns dead
One=3, Two=11, Three=8, Four=7 Generation=329 4 guns alive
One=3, Two=11, Three=8, Four=8 Generation=3337 1 gun alive
One=3, Two=11, Three=8, Four=9 Generation=3820 All guns dead
One=3, Two=11, Three=8, Four=10 Generation=265 4 guns alive
One=3, Two=11, Three=8, Four=11 Generation=3342 All guns dead
One=3, Two=11, Three=8, Four=12 Generation=4024 All guns dead
One=3, Two=11, Three=9, Four=0 Generation=1991 2 guns alive
One=3, Two=11, Three=9, Four=1 Generation=4600 All guns dead
One=3, Two=11, Three=9, Four=2 Generation=4354 All guns dead
One=3, Two=11, Three=9, Four=3 Generation=3334 All guns dead
One=3, Two=11, Three=9, Four=4 Generation=2194 All guns dead
One=3, Two=11, Three=9, Four=5 Generation=2044 All guns dead
One=3, Two=11, Three=9, Four=6 Generation=7482 1 gun alive
One=3, Two=11, Three=9, Four=7 Generation=1564 All guns dead
One=3, Two=11, Three=9, Four=8 Generation=2259 All guns dead
One=3, Two=11, Three=9, Four=9 Generation=2982 All guns dead
One=3, Two=11, Three=9, Four=10 Generation=382 4 guns alive
One=3, Two=11, Three=9, Four=11 Generation=5514 1 gun alive
One=3, Two=11, Three=9, Four=12 Generation=5232 All guns dead
One=3, Two=11, Three=10, Four=0 Generation=3462 1 gun alive
One=3, Two=11, Three=10, Four=1 Generation=1692 All guns dead
One=3, Two=11, Three=10, Four=2 Generation=3003 All guns dead
One=3, Two=11, Three=10, Four=3 Generation=5047 1 gun alive
One=3, Two=11, Three=10, Four=4 Generation=8282 1 gun alive
One=3, Two=11, Three=10, Four=5 Generation=3969 1 gun alive
One=3, Two=11, Three=10, Four=6 Generation=3102 All guns dead
One=3, Two=11, Three=10, Four=7 Generation=3315 1 gun alive
One=3, Two=11, Three=10, Four=8 Generation=6131 All guns dead
One=3, Two=11, Three=10, Four=9 Generation=1961 All guns dead
One=3, Two=11, Three=10, Four=10 Generation=2621 All guns dead
One=3, Two=11, Three=10, Four=11 Generation=2974 All guns dead
One=3, Two=11, Three=10, Four=12 Generation=1933 All guns dead
One=3, Two=11, Three=11, Four=0 Generation=2524 All guns dead
One=3, Two=11, Three=11, Four=1 Generation=3494 1 gun alive
One=3, Two=11, Three=11, Four=2 Generation=4152 All guns dead
One=3, Two=11, Three=11, Four=3 Generation=5794 All guns dead
One=3, Two=11, Three=11, Four=4 Generation=2165 All guns dead
One=3, Two=11, Three=11, Four=5 Generation=3012 All guns dead
One=3, Two=11, Three=11, Four=6 Generation=3222 All guns dead
One=3, Two=11, Three=11, Four=7 Generation=3042 All guns dead
One=3, Two=11, Three=11, Four=8 Generation=2802 All guns dead
One=3, Two=11, Three=11, Four=9 Generation=4542 All guns dead
One=3, Two=11, Three=11, Four=10 Generation=1534 All guns dead
One=3, Two=11, Three=11, Four=11 Generation=3585 1 gun alive
One=3, Two=11, Three=11, Four=12 Generation=2374 All guns dead
One=3, Two=11, Three=12, Four=0 Generation=5554 1 gun alive
One=3, Two=11, Three=12, Four=1 Generation=1774 All guns dead
One=3, Two=11, Three=12, Four=2 Generation=2866 1 gun alive
One=3, Two=11, Three=12, Four=3 Generation=2854 All guns dead
One=3, Two=11, Three=12, Four=4 Generation=3004 All guns dead
One=3, Two=11, Three=12, Four=5 Generation=2587 1 gun alive
One=3, Two=11, Three=12, Four=6 Generation=6553 All guns dead
One=3, Two=11, Three=12, Four=7 Generation=3338 All guns dead
One=3, Two=11, Three=12, Four=8 Generation=1632 All guns dead
One=3, Two=11, Three=12, Four=9 Generation=2584 All guns dead
One=3, Two=11, Three=12, Four=10 Generation=2053 All guns dead
One=3, Two=11, Three=12, Four=11 Generation=6312 All guns dead
One=3, Two=11, Three=12, Four=12 Generation=3424 All guns dead
One=3, Two=12, Three=3, Four=0 Generation=1714 All guns dead
One=3, Two=12, Three=3, Four=1 Generation=268 4 guns alive
One=3, Two=12, Three=3, Four=2 Generation=2494 All guns dead
One=3, Two=12, Three=3, Four=3 Generation=1903 All guns dead
One=3, Two=12, Three=3, Four=4 Generation=265 4 guns alive
One=3, Two=12, Three=3, Four=5 Generation=5866 2 guns alive
One=3, Two=12, Three=3, Four=6 Generation=2347 All guns dead
One=3, Two=12, Three=3, Four=7 Generation=12754 All guns dead
One=3, Two=12, Three=3, Four=8 Generation=330 4 guns alive
One=3, Two=12, Three=3, Four=9 Generation=265 4 guns alive
One=3, Two=12, Three=3, Four=10 Generation=1924 All guns dead
One=3, Two=12, Three=3, Four=11 Generation=2233 All guns dead
One=3, Two=12, Three=3, Four=12 Generation=1933 All guns dead
One=3, Two=12, Three=4, Four=0 Generation=366 4 guns alive
One=3, Two=12, Three=4, Four=1 Generation=268 4 guns alive
One=3, Two=12, Three=4, Four=2 Generation=3343 All guns dead
One=3, Two=12, Three=4, Four=3 Generation=3253 All guns dead
One=3, Two=12, Three=4, Four=4 Generation=3785 All guns dead
One=3, Two=12, Three=4, Four=5 Generation=5764 All guns dead
One=3, Two=12, Three=4, Four=6 Generation=2284 All guns dead
One=3, Two=12, Three=4, Four=7 Generation=7625 All guns dead
One=3, Two=12, Three=4, Four=8 Generation=1599 All guns dead
One=3, Two=12, Three=4, Four=9 Generation=7084 All guns dead
One=3, Two=12, Three=4, Four=10 Generation=2992 1 gun alive
One=3, Two=12, Three=4, Four=11 Generation=2702 2 guns alive
One=3, Two=12, Three=4, Four=12 Generation=2945 All guns dead
One=3, Two=12, Three=5, Four=0 Generation=4474 All guns dead
One=3, Two=12, Three=5, Four=1 Generation=2527 1 gun alive
One=3, Two=12, Three=5, Four=2 Generation=2646 All guns dead
One=3, Two=12, Three=5, Four=3 Generation=4926 All guns dead
One=3, Two=12, Three=5, Four=4 Generation=4954 All guns dead
One=3, Two=12, Three=5, Four=5 Generation=3784 All guns dead
One=3, Two=12, Three=5, Four=6 Generation=4479 1 gun alive
One=3, Two=12, Three=5, Four=7 Generation=1388 All guns dead
One=3, Two=12, Three=5, Four=8 Generation=267 4 guns alive
One=3, Two=12, Three=5, Four=9 Generation=4864 All guns dead
One=3, Two=12, Three=5, Four=10 Generation=2113 All guns dead
One=3, Two=12, Three=5, Four=11 Generation=357 4 guns alive
One=3, Two=12, Three=5, Four=12 Generation=2653 All guns dead
One=3, Two=12, Three=6, Four=0 Generation=2486 1 gun alive
One=3, Two=12, Three=6, Four=1 Generation=3343 All guns dead
One=3, Two=12, Three=6, Four=2 Generation=3094 All guns dead
One=3, Two=12, Three=6, Four=3 Generation=4507 All guns dead
One=3, Two=12, Three=6, Four=4 Generation=4564 All guns dead
One=3, Two=12, Three=6, Four=5 Generation=1746 All guns dead
One=3, Two=12, Three=6, Four=6 Generation=5190 1 gun alive
One=3, Two=12, Three=6, Four=7 Generation=3223 All guns dead
One=3, Two=12, Three=6, Four=8 Generation=3762 1 gun alive
One=3, Two=12, Three=6, Four=9 Generation=3214 All guns dead
One=3, Two=12, Three=6, Four=10 Generation=530 4 guns alive
One=3, Two=12, Three=6, Four=11 Generation=2412 All guns dead
One=3, Two=12, Three=6, Four=12 Generation=2803 All guns dead
One=3, Two=12, Three=7, Four=0 Generation=2561 1 gun alive
One=3, Two=12, Three=7, Four=1 Generation=2395 2 guns alive
One=3, Two=12, Three=7, Four=2 Generation=2164 All guns dead
One=3, Two=12, Three=7, Four=3 Generation=2905 1 gun alive
One=3, Two=12, Three=7, Four=4 Generation=294 4 guns alive
One=3, Two=12, Three=7, Four=5 Generation=3484 All guns dead
One=3, Two=12, Three=7, Four=6 Generation=2108 All guns dead
One=3, Two=12, Three=7, Four=7 Generation=6166 1 gun alive
One=3, Two=12, Three=7, Four=8 Generation=1298 All guns dead
One=3, Two=12, Three=7, Four=9 Generation=2860 All guns dead
One=3, Two=12, Three=7, Four=10 Generation=4178 All guns dead
One=3, Two=12, Three=7, Four=11 Generation=321 4 guns alive
One=3, Two=12, Three=7, Four=12 Generation=3856 1 gun alive
One=3, Two=12, Three=8, Four=0 Generation=4111 All guns dead
One=3, Two=12, Three=8, Four=1 Generation=3223 All guns dead
One=3, Two=12, Three=8, Four=2 Generation=2229 All guns dead
One=3, Two=12, Three=8, Four=3 Generation=2857 1 gun alive
One=3, Two=12, Three=8, Four=4 Generation=2404 All guns dead
One=3, Two=12, Three=8, Four=5 Generation=6609 All guns dead
One=3, Two=12, Three=8, Four=6 Generation=2049 All guns dead
One=3, Two=12, Three=8, Four=7 Generation=260 4 guns alive
One=3, Two=12, Three=8, Four=8 Generation=4040 1 gun alive
One=3, Two=12, Three=8, Four=9 Generation=4126 1 gun alive
One=3, Two=12, Three=8, Four=10 Generation=4875 2 guns alive
One=3, Two=12, Three=8, Four=11 Generation=1421 2 guns alive
One=3, Two=12, Three=8, Four=12 Generation=298 4 guns alive
One=3, Two=12, Three=9, Four=0 Generation=1954 All guns dead
One=3, Two=12, Three=9, Four=1 Generation=1479 2 guns alive
One=3, Two=12, Three=9, Four=2 Generation=6423 All guns dead
One=3, Two=12, Three=9, Four=3 Generation=4834 All guns dead
One=3, Two=12, Three=9, Four=4 Generation=5050 All guns dead
One=3, Two=12, Three=9, Four=5 Generation=3574 All guns dead
One=3, Two=12, Three=9, Four=6 Generation=3640 All guns dead
One=3, Two=12, Three=9, Four=7 Generation=1870 All guns dead
One=3, Two=12, Three=9, Four=8 Generation=4294 All guns dead
One=3, Two=12, Three=9, Four=9 Generation=2983 1 gun alive
One=3, Two=12, Three=9, Four=10 Generation=1960 All guns dead
One=3, Two=12, Three=9, Four=11 Generation=5260 All guns dead
One=3, Two=12, Three=9, Four=12 Generation=2590 All guns dead
One=3, Two=12, Three=10, Four=0 Generation=5365 1 gun alive
One=3, Two=12, Three=10, Four=1 Generation=2884 All guns dead
One=3, Two=12, Three=10, Four=2 Generation=2854 All guns dead
One=3, Two=12, Three=10, Four=3 Generation=4961 All guns dead
One=3, Two=12, Three=10, Four=4 Generation=1655 All guns dead
One=3, Two=12, Three=10, Four=5 Generation=1866 All guns dead
One=3, Two=12, Three=10, Four=6 Generation=1963 All guns dead
One=3, Two=12, Three=10, Four=7 Generation=2683 All guns dead
One=3, Two=12, Three=10, Four=8 Generation=266 4 guns alive
One=3, Two=12, Three=10, Four=9 Generation=266 4 guns alive
One=3, Two=12, Three=10, Four=10 Generation=2854 All guns dead
One=3, Two=12, Three=10, Four=11 Generation=3106 1 gun alive
One=3, Two=12, Three=10, Four=12 Generation=3553 All guns dead
One=3, Two=12, Three=11, Four=0 Generation=1864 All guns dead
One=3, Two=12, Three=11, Four=1 Generation=5775 1 gun alive
One=3, Two=12, Three=11, Four=2 Generation=2682 All guns dead
One=3, Two=12, Three=11, Four=3 Generation=2854 All guns dead
One=3, Two=12, Three=11, Four=4 Generation=3703 All guns dead
One=3, Two=12, Three=11, Four=5 Generation=6163 All guns dead
One=3, Two=12, Three=11, Four=6 Generation=2287 1 gun alive
One=3, Two=12, Three=11, Four=7 Generation=2262 All guns dead
One=3, Two=12, Three=11, Four=8 Generation=4243 All guns dead
One=3, Two=12, Three=11, Four=9 Generation=4270 All guns dead
One=3, Two=12, Three=11, Four=10 Generation=4904 1 gun alive
One=3, Two=12, Three=11, Four=11 Generation=2262 All guns dead
One=3, Two=12, Three=11, Four=12 Generation=2020 1 gun alive
One=3, Two=12, Three=12, Four=0 Generation=3226 2 guns alive
One=3, Two=12, Three=12, Four=1 Generation=2312 All guns dead
One=3, Two=12, Three=12, Four=2 Generation=4486 1 gun alive
One=3, Two=12, Three=12, Four=3 Generation=9394 All guns dead
One=3, Two=12, Three=12, Four=4 Generation=4153 All guns dead
One=3, Two=12, Three=12, Four=5 Generation=3935 1 gun alive
One=3, Two=12, Three=12, Four=6 Generation=4000 1 gun alive
One=3, Two=12, Three=12, Four=7 Generation=3037 1 gun alive
One=3, Two=12, Three=12, Four=8 Generation=3316 1 gun alive
One=3, Two=12, Three=12, Four=9 Generation=2323 All guns dead
One=3, Two=12, Three=12, Four=10 Generation=2533 All guns dead
One=3, Two=12, Three=12, Four=11 Generation=5557 1 gun alive
One=3, Two=12, Three=12, Four=12 Generation=2383 All guns dead
One=4, Two=4, Three=4, Four=0 Generation=3389 1 gun alive
One=4, Two=4, Three=4, Four=1 Generation=5495 All guns dead
One=4, Two=4, Three=4, Four=2 Generation=4535 All guns dead
One=4, Two=4, Three=4, Four=3 Generation=1924 All guns dead
One=4, Two=4, Three=4, Four=4 Generation=272 4 guns alive
One=4, Two=4, Three=4, Four=5 Generation=2675 All guns dead
One=4, Two=4, Three=4, Four=6 Generation=1325 All guns dead
One=4, Two=4, Three=4, Four=7 Generation=4662 1 gun alive
One=4, Two=4, Three=4, Four=8 Generation=7364 1 gun alive
One=4, Two=4, Three=4, Four=9 Generation=1685 All guns dead
One=4, Two=4, Three=4, Four=10 Generation=1745 All guns dead
One=4, Two=4, Three=4, Four=11 Generation=3605 All guns dead
One=4, Two=4, Three=4, Four=12 Generation=1963 All guns dead
One=4, Two=4, Three=5, Four=0 Generation=2228 2 guns alive
One=4, Two=4, Three=5, Four=1 Generation=3666 All guns dead
One=4, Two=4, Three=5, Four=2 Generation=2765 All guns dead
One=4, Two=4, Three=5, Four=3 Generation=2427 2 guns alive
One=4, Two=4, Three=5, Four=4 Generation=2675 All guns dead
One=4, Two=4, Three=5, Four=5 Generation=283 4 guns alive
One=4, Two=4, Three=5, Four=6 Generation=261 4 guns alive
One=4, Two=4, Three=5, Four=7 Generation=2288 All guns dead
One=4, Two=4, Three=5, Four=8 Generation=2439 All guns dead
One=4, Two=4, Three=5, Four=9 Generation=290 4 guns alive
One=4, Two=4, Three=5, Four=10 Generation=2946 All guns dead
One=4, Two=4, Three=5, Four=11 Generation=4722 All guns dead
One=4, Two=4, Three=5, Four=12 Generation=1385 All guns dead
One=4, Two=4, Three=6, Four=0 Generation=5285 All guns dead
One=4, Two=4, Three=6, Four=1 Generation=5465 All guns dead
One=4, Two=4, Three=6, Four=2 Generation=2798 1 gun alive
One=4, Two=4, Three=6, Four=3 Generation=2617 All guns dead
One=4, Two=4, Three=6, Four=4 Generation=1325 All guns dead
One=4, Two=4, Three=6, Four=5 Generation=261 4 guns alive
One=4, Two=4, Three=6, Four=6 Generation=257 4 guns alive
One=4, Two=4, Three=6, Four=7 Generation=1688 All guns dead
One=4, Two=4, Three=6, Four=8 Generation=2045 All guns dead
One=4, Two=4, Three=6, Four=9 Generation=3245 All guns dead
One=4, Two=4, Three=6, Four=10 Generation=5321 All guns dead
One=4, Two=4, Three=6, Four=11 Generation=2165 All guns dead
One=4, Two=4, Three=6, Four=12 Generation=3577 All guns dead
One=4, Two=4, Three=7, Four=0 Generation=2018 All guns dead
One=4, Two=4, Three=7, Four=1 Generation=2045 All guns dead
One=4, Two=4, Three=7, Four=2 Generation=2135 All guns dead
One=4, Two=4, Three=7, Four=3 Generation=261 4 guns alive
One=4, Two=4, Three=7, Four=4 Generation=4662 1 gun alive
One=4, Two=4, Three=7, Four=5 Generation=2288 All guns dead
One=4, Two=4, Three=7, Four=6 Generation=1688 All guns dead
One=4, Two=4, Three=7, Four=7 Generation=10328 All guns dead
One=4, Two=4, Three=7, Four=8 Generation=4513 1 gun alive
One=4, Two=4, Three=7, Four=9 Generation=3790 All guns dead
One=4, Two=4, Three=7, Four=10 Generation=5171 All guns dead
One=4, Two=4, Three=7, Four=11 Generation=7235 All guns dead
One=4, Two=4, Three=7, Four=12 Generation=5285 All guns dead
One=4, Two=4, Three=8, Four=0 Generation=256 4 guns alive
One=4, Two=4, Three=8, Four=1 Generation=2315 All guns dead
One=4, Two=4, Three=8, Four=2 Generation=2125 2 guns alive
One=4, Two=4, Three=8, Four=3 Generation=353 4 guns alive
One=4, Two=4, Three=8, Four=4 Generation=7364 1 gun alive
One=4, Two=4, Three=8, Four=5 Generation=2439 All guns dead
One=4, Two=4, Three=8, Four=6 Generation=2045 All guns dead
One=4, Two=4, Three=8, Four=7 Generation=4513 1 gun alive
One=4, Two=4, Three=8, Four=8 Generation=392 4 guns alive
One=4, Two=4, Three=8, Four=9 Generation=1929 All guns dead
One=4, Two=4, Three=8, Four=10 Generation=3605 All guns dead
One=4, Two=4, Three=8, Four=11 Generation=9979 1 gun alive
One=4, Two=4, Three=8, Four=12 Generation=269 4 guns alive
One=4, Two=4, Three=9, Four=0 Generation=6163 1 gun alive
One=4, Two=4, Three=9, Four=1 Generation=4210 All guns dead
One=4, Two=4, Three=9, Four=2 Generation=1415 All guns dead
One=4, Two=4, Three=9, Four=3 Generation=2105 All guns dead
One=4, Two=4, Three=9, Four=4 Generation=1685 All guns dead
One=4, Two=4, Three=9, Four=5 Generation=290 4 guns alive
One=4, Two=4, Three=9, Four=6 Generation=3245 All guns dead
One=4, Two=4, Three=9, Four=7 Generation=3790 All guns dead
One=4, Two=4, Three=9, Four=8 Generation=1929 All guns dead
One=4, Two=4, Three=9, Four=9 Generation=1270 All guns dead
One=4, Two=4, Three=9, Four=10 Generation=3302 1 gun alive
One=4, Two=4, Three=9, Four=11 Generation=3972 All guns dead
One=4, Two=4, Three=9, Four=12 Generation=5983 All guns dead
One=4, Two=4, Three=10, Four=0 Generation=4385 All guns dead
One=4, Two=4, Three=10, Four=1 Generation=5188 1 gun alive
One=4, Two=4, Three=10, Four=2 Generation=4236 1 gun alive
One=4, Two=4, Three=10, Four=3 Generation=272 4 guns alive
One=4, Two=4, Three=10, Four=4 Generation=1745 All guns dead
One=4, Two=4, Three=10, Four=5 Generation=2946 All guns dead
One=4, Two=4, Three=10, Four=6 Generation=5321 All guns dead
One=4, Two=4, Three=10, Four=7 Generation=5171 All guns dead
One=4, Two=4, Three=10, Four=8 Generation=3605 All guns dead
One=4, Two=4, Three=10, Four=9 Generation=3302 1 gun alive
One=4, Two=4, Three=10, Four=10 Generation=282 4 guns alive
One=4, Two=4, Three=10, Four=11 Generation=912 All guns dead
One=4, Two=4, Three=10, Four=12 Generation=1325 All guns dead
One=4, Two=4, Three=11, Four=0 Generation=3305 All guns dead
One=4, Two=4, Three=11, Four=1 Generation=4625 All guns dead
One=4, Two=4, Three=11, Four=2 Generation=3783 All guns dead
One=4, Two=4, Three=11, Four=3 Generation=264 4 guns alive
One=4, Two=4, Three=11, Four=4 Generation=3605 All guns dead
One=4, Two=4, Three=11, Four=5 Generation=4722 All guns dead
One=4, Two=4, Three=11, Four=6 Generation=2165 All guns dead
One=4, Two=4, Three=11, Four=7 Generation=7235 All guns dead
One=4, Two=4, Three=11, Four=8 Generation=9979 1 gun alive
One=4, Two=4, Three=11, Four=9 Generation=3972 All guns dead
One=4, Two=4, Three=11, Four=10 Generation=912 All guns dead
One=4, Two=4, Three=11, Four=11 Generation=2202 All guns dead
One=4, Two=4, Three=11, Four=12 Generation=3912 All guns dead
One=4, Two=4, Three=12, Four=0 Generation=2131 All guns dead
One=4, Two=4, Three=12, Four=1 Generation=2645 All guns dead
One=4, Two=4, Three=12, Four=2 Generation=2618 2 guns alive
One=4, Two=4, Three=12, Four=3 Generation=3785 All guns dead
One=4, Two=4, Three=12, Four=4 Generation=1963 All guns dead
One=4, Two=4, Three=12, Four=5 Generation=1385 All guns dead
One=4, Two=4, Three=12, Four=6 Generation=3577 All guns dead
One=4, Two=4, Three=12, Four=7 Generation=5285 All guns dead
One=4, Two=4, Three=12, Four=8 Generation=269 4 guns alive
One=4, Two=4, Three=12, Four=9 Generation=5983 All guns dead
One=4, Two=4, Three=12, Four=10 Generation=1325 All guns dead
